,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,11781,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19771300.0,19771300.0,False,,1,,,,2024-10-22T09:07:00.000Z,66839.78890132513,37228938913.719894,48.8339,-0.6971522,-2.21771693,1.7721801,6.29145123,9.00349599,0.68974978,1321509518304.7695,57.0606,1403635566927.83,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
1,1027,Ethereum,ETH,ethereum,9437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120392960.0277458,120392960.0277458,True,,2,,,,2024-10-22T09:07:00.000Z,2625.0166864081325,16638672972.31353,-7.8638,-0.71887519,-3.39923552,0.47741584,1.3634889,-1.82738564,-24.14404793,316033528998.9,13.6458,316033528998.9,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
2,825,Tether USDt,USDT,tether,100843,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,120219543500.33812,121337937370.43233,True,,3,,,,2024-10-22T09:07:00.000Z,0.9997077831323607,64685158811.56798,15.841,0.03756959,0.03043044,0.00797796,-0.05580793,-0.05026936,-0.04066665,120184413321.90742,5.1894,121302480378.45,,2024-10-22T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-22 12:08:58.026107
3,1839,BNB,BNB,bnb,2266,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931417.6295412,145931417.6295412,False,,4,,,,2024-10-22T09:07:00.000Z,587.6786683716999,1779122730.080704,-1.0841,-0.95044876,-3.3876176,0.2482259,0.46228085,1.46725579,-0.06831666,85760781186.12318,3.703,85760781186.12,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
4,5426,Solana,SOL,solana,768,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,470011821.4733067,586988129.5510631,True,,5,,,,2024-10-22T09:07:00.000Z,165.25490355720842,3425231387.285756,0.4579,-0.8917912,-1.11596676,7.00596789,12.39470442,13.8872907,-6.28155089,77671758228.31917,3.3537,97002666738.19,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
5,3408,USDC,USDC,usd-coin,22583,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34649031486.822815,34649031486.822815,False,,6,,,,2024-10-22T09:07:00.000Z,1.000234034199446,6948323736.248621,47.5967,0.04259134,0.04506322,0.0104049,0.0091168,0.01495833,0.0204516,34657140545.16841,1.4964,34657140545.17,,2024-10-22T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-22 12:08:58.026107
6,52,XRP,XRP,xrp,1407,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56706436160.0,99987115141.0,False,,7,,,,2024-10-22T09:07:00.000Z,0.5346818636590807,1157788273.9384701,13.7529,-1.99912824,-3.50318861,-1.90395379,-10.25761224,-10.86083908,-12.69485656,30319902967.49348,1.3092,53468186365.91,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
7,74,Dogecoin,DOGE,dogecoin,1084,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146470716383.7052,146470716383.7052,True,,8,,,,2024-10-22T09:07:00.000Z,0.14300441537313904,1785308315.5702252,-6.238,-0.76153485,-1.54080556,23.48907472,32.46990292,33.2760043,7.43471392,20945959165.73662,0.9044,20945959165.74,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
8,1958,TRON,TRX,tron,1054,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86509802138.41298,86509862734.81819,True,,9,71659659264.0,11406846086.556324,,2024-10-22T09:07:00.000Z,0.15918085857110453,318315304.3532603,18.3504,-0.13902391,1.27704261,0.32332108,4.77827405,2.53139826,18.4203434,13770704579.208954,0.5946,13770714225.0,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
9,11419,Toncoin,TON,toncoin,582,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539522867.048512,5113654737.510834,True,,10,3414166606.0,17863176129.88737,,2024-10-22T09:07:00.000Z,5.232075112706838,181274929.1679073,14.0424,-0.52882718,-1.60736998,-1.02165124,-7.55054253,-20.93644619,-24.8690201,13286974390.834435,0.5737,26755025687.11,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
10,2010,Cardano,ADA,cardano,1271,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34980974699.72432,44995121858.387505,False,,11,,,,2024-10-22T09:07:00.000Z,0.36071675185064656,290872254.0365511,8.9661,-1.13678571,-1.17903762,-0.00225782,1.77462293,-6.77674009,-13.60401603,12618223570.254202,0.5448,16232253833.28,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
11,5805,Avalanche,AVAX,avalanche,790,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406956212.9100726,446959312.9100726,False,,12,,,,2024-10-22T09:07:00.000Z,27.46048991773395,291637205.4390217,22.4277,-1.73000651,-3.7883059,-4.99606386,0.49846716,5.51959112,-9.10055108,11175216981.576239,0.4825,19654810481.73,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
12,5994,Shiba Inu,SHIB,shiba-inu,888,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267100113952.1,589518337874090.8,False,,13,,,,2024-10-22T09:07:00.000Z,1.808280368465463e-05,336539835.8774405,-0.0596,-1.24975504,-3.85872236,-1.52920057,23.14167261,25.40138856,4.85719811,10655601289.186323,0.4601,10660144372.28,,2024-10-22T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-22 12:08:58.026107
13,1975,Chainlink,LINK,chainlink,1861,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,14,,,,2024-10-22T09:07:00.000Z,11.991804589433633,247656110.78195786,7.6267,-1.11816562,0.95447744,4.25759614,6.00156757,2.57191342,-13.16690715,7517062352.562064,0.3246,11991804589.43,,2024-10-22T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-22 12:08:58.026107
14,1831,Bitcoin Cash,BCH,bitcoin-cash,935,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19777668.75,19777668.75,False,,15,,,,2024-10-22T09:07:00.000Z,358.9073605524997,223811988.10410252,-13.4537,-0.73726418,-3.44751062,-2.97057533,4.92347962,2.12175299,-4.08832873,7098350888.944157,0.3065,7537054571.6,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
15,6636,Polkadot,DOT,polkadot-new,829,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1508728415.069378,1508728415.069378,True,,16,1508725611.0797913,6538339184.450294,,2024-10-22T09:07:00.000Z,4.333683432185405,126653332.75603065,-7.487,-1.13105342,-3.7238829,-2.70569292,-1.58462846,-9.25575915,-27.48183327,6538351336.053509,0.2822,6538351336.05,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
16,6535,NEAR Protocol,NEAR,near-protocol,454,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1215793326.0,1216440913.0,False,,17,,,,2024-10-22T09:07:00.000Z,4.71599437733495,232180131.93746147,-4.475,-1.34569596,-5.18713529,-6.78735304,4.25487791,4.61762237,-19.4716694,5733674489.417358,0.2476,5736728506.07,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
17,21794,Aptos,APT,aptos,427,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,516720973.4947145,1122052486.4389555,True,,18,130000000.0,1428242209.3072863,,2024-10-22T09:07:00.000Z,10.98647853313297,454488063.4811251,118.4557,-0.26604919,8.32232071,5.9839056,39.21035443,58.81076551,56.25474521,5676943882.919251,0.245,12327405555.31,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
18,3957,UNUS SED LEO,LEO,unus-sed-leo,51,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925180092.9,985239504.0,False,,19,,,,2024-10-22T09:07:00.000Z,6.104378793922759,14497528.82162701,65.6449,0.06861779,-0.03931651,-0.60267232,6.65363326,4.53716966,4.34589093,5647649739.658248,0.2439,6014275135.15,,2024-10-22T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-10-22 12:08:58.026107
19,20947,Sui,SUI,sui,392,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2763841372.608888,10000000000.0,False,,20,,,,2024-10-22T09:07:00.000Z,1.9662992975604638,601417391.3543864,-12.865,-1.71438467,-5.71613173,-12.50993959,34.84828338,121.13835789,144.36721456,5434539349.529405,0.2347,19662992975.6,,2024-10-22T09:07:00.000Z,,,,,,2024-10-22 12:08:58.026107
0,1,Bitcoin,BTC,bitcoin,11781,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19771300.0,19771300.0,False,,1,,,,2024-10-22T09:08:00.000Z,66831.69605494912,37227341455.67679,48.5545,-0.72579282,-2.26802462,1.77145535,6.2772648,8.97859954,0.73578545,1321349512211.2156,57.0537,1403465617153.93,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
1,1027,Ethereum,ETH,ethereum,9437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120392960.0277458,120392960.0277458,True,,2,,,,2024-10-22T09:08:00.000Z,2623.867257395852,16649311450.276903,-7.9855,-0.78000887,-3.47906136,0.48521151,1.30721427,-1.86830529,-24.16583176,315895145837.7698,13.6398,315895145837.77,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
2,825,Tether USDt,USDT,tether,100844,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,120219543500.33812,121337937370.43233,True,,3,,,,2024-10-22T09:08:00.000Z,0.9993993176284524,64686542033.465385,15.686,0.02009003,-0.01233239,-0.03822336,-0.0798946,-0.0714083,-0.07634402,120147329739.84196,5.1878,121265051810.45,,2024-10-22T09:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-22 12:10:02.013279
3,1839,BNB,BNB,bnb,2266,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931417.6295412,145931417.6295412,False,,4,,,,2024-10-22T09:08:00.000Z,587.5008882900016,1780051746.8819387,-1.067,-1.01251005,-3.42396822,0.24851421,0.44585732,1.43667253,-0.09578301,85734837486.77466,3.7019,85734837486.77,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
4,5426,Solana,SOL,solana,768,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,470011821.4733067,586988129.5510631,True,,5,,,,2024-10-22T09:08:00.000Z,165.18744090037708,3419501194.952414,0.0838,-0.95198181,-1.16597201,6.9778851,12.34725575,13.83614722,-6.30878722,77640049982.10043,3.3524,96963066959.44,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
5,3408,USDC,USDC,usd-coin,22583,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34649031486.822815,34649031486.822815,False,,6,,,,2024-10-22T09:08:00.000Z,0.9998612042197539,6951124424.98751,47.1843,0.00892635,-0.0036181,-0.0347352,-0.0195424,-0.01346946,-0.02166545,34644222347.46283,1.4959,34644222347.46,,2024-10-22T09:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-22 12:10:02.013279
6,52,XRP,XRP,xrp,1407,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56706436160.0,99987115141.0,False,,7,,,,2024-10-22T09:08:00.000Z,0.5347724685798794,1167977156.3929741,14.7109,-1.984987,-3.52365352,-1.86681525,-10.23577315,-10.84119501,-12.65242777,30325040849.650536,1.3094,53477246857.99,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
7,74,Dogecoin,DOGE,dogecoin,1084,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146470716383.7052,146470716383.7052,True,,8,,,,2024-10-22T09:08:00.000Z,0.14290468130126954,1782678411.337835,-6.3761,-0.84292204,-1.6215118,23.45161167,32.3903694,33.18061847,7.36667535,20931351044.782032,0.9038,20931351044.78,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
8,1958,TRON,TRX,tron,1054,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86509802138.41298,86509862734.81819,True,,9,71659659264.0,11406142132.620708,,2024-10-22T09:08:00.000Z,0.1591710349975229,318381639.9010215,18.3751,-0.15102387,1.26848506,0.3295903,4.78595532,2.53178478,18.4121424,13769854743.802113,0.5946,13769864388.99,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
9,11419,Toncoin,TON,toncoin,582,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539522867.048512,5113654737.510834,True,,10,3414166606.0,17862360667.652256,,2024-10-22T09:08:00.000Z,5.231836266063067,181379821.13393638,13.9291,-0.5533328,-1.62298964,-0.99425373,-7.5593126,-20.94723628,-24.87034744,13286367834.320862,0.5737,26753804307.83,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
10,2010,Cardano,ADA,cardano,1271,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34980974699.72432,44995121858.387505,False,,11,,,,2024-10-22T09:08:00.000Z,0.360666766863244,291138023.48990494,8.8767,-1.16566175,-1.19715536,-0.01082391,1.76756795,-6.75282169,-13.60708067,12616475046.674507,0.5448,16230004508.85,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
11,5805,Avalanche,AVAX,avalanche,790,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406956212.9100726,446959312.9100726,False,,12,,,,2024-10-22T09:08:00.000Z,27.453520311195852,291799050.0089263,22.1771,-1.77384358,-3.84226484,-4.99623518,0.47225598,5.50039391,-9.00709567,11172380656.894022,0.4824,19649821994.78,,2024-10-22T09:08:00.000Z,,,,,,2024-10-22 12:10:02.013279
12,5994,Shiba Inu,SHIB,shiba-inu,888,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267100113952.1,589518337874090.8,False,,13,,,,2024-10-22T09:08:00.000Z,1.8080938713443114e-05,336047817.23320436,-0.4039,-1.28864452,-3.90069523,-1.50316676,23.15327959,25.37568824,4.84630571,10654502323.008717,0.46,10659044937.55,,2024-10-22T09:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-22 12:10:02.013279
13,1975,Chainlink,LINK,chainlink,1861,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,14,,,,2024-10-22T09:08:00.000Z,11.9914958727294,248013477.7638039,7.5529,-1.1317935,0.92531878,4.2842385,6.00145063,2.56717066,-13.15883507,7516868833.505138,0.3246,11991495872.73,,2024-10-22T09:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-22 12:10:02.013279
